periodo,nome,variavel,valor
44,FUNIL_GRANDE,volume turbinado,170.0
44,FURNAS,volume turbinado,259.15368477777787
45,CAMARGOS,volume turbinado,48.888888888888886
45,ITUTINGA,volume turbinado,107.77777777777779
45,FUNIL_GRANDE,volume turbinado,176.66666666666666
45,FURNAS,volume turbinado,238.6124237777778
46,CAMARGOS,volume turbinado,19.444444444444443
46,ITUTINGA,volume turbinado,48.88888888888888
46,FUNIL_GRANDE,volume turbinado,88.33333333333333
46,FURNAS,volume turbinado,218.01484677777782
47,CAMARGOS,volume turbinado,0.0
47,ITUTINGA,volume turbinado,10.0
47,FUNIL_GRANDE,volume turbinado,30.0
47,FURNAS,volume turbinado,190.80013977777782
48,CAMARGOS,volume turbinado,0.0
48,ITUTINGA,volume turbinado,10.0
48,FUNIL_GRANDE,volume turbinado,30.0
48,FURNAS,volume turbinado,159.00975777777782
