periodo,submercado,nome,geracao,status,acionamento,desligamento
115,1,GT1,200.0,1.0,0.0,0.0
115,1,GT2,200.0,1.0,0.0,0.0
115,1,GT3,0.0,0.0,0.0,0.0
115,1,GT4,0.0,0.0,0.0,0.0
115,1,GT5,0.0,0.0,0.0,0.0
116,1,GT1,200.0,1.0,0.0,0.0
116,1,GT2,200.0,1.0,0.0,0.0
116,1,GT3,0.0,0.0,0.0,0.0
116,1,GT4,0.0,0.0,0.0,0.0
116,1,GT5,0.0,0.0,0.0,0.0
117,1,GT1,200.0,1.0,0.0,0.0
117,1,GT2,200.0,1.0,0.0,0.0
117,1,GT3,0.0,0.0,0.0,0.0
117,1,GT4,0.0,0.0,0.0,0.0
117,1,GT5,0.0,0.0,0.0,0.0
118,1,GT1,200.0,1.0,0.0,0.0
118,1,GT2,200.0,1.0,0.0,0.0
118,1,GT3,0.0,0.0,0.0,0.0
118,1,GT4,0.0,0.0,0.0,0.0
118,1,GT5,0.0,0.0,0.0,0.0
119,1,GT1,200.0,1.0,0.0,0.0
119,1,GT2,200.0,1.0,0.0,0.0
119,1,GT3,0.0,0.0,0.0,0.0
119,1,GT4,0.0,0.0,0.0,0.0
119,1,GT5,0.0,0.0,0.0,0.0
120,1,GT1,200.0,1.0,0.0,0.0
120,1,GT2,200.0,1.0,0.0,0.0
120,1,GT3,0.0,0.0,0.0,0.0
120,1,GT4,0.0,0.0,0.0,0.0
120,1,GT5,0.0,0.0,0.0,0.0
121,1,GT1,200.0,1.0,0.0,0.0
121,1,GT2,200.0,1.0,0.0,0.0
121,1,GT3,0.0,0.0,0.0,0.0
121,1,GT4,0.0,0.0,0.0,0.0
121,1,GT5,0.0,0.0,0.0,0.0
122,1,GT1,200.0,1.0,0.0,0.0
122,1,GT2,200.0,1.0,0.0,0.0
122,1,GT3,0.0,0.0,0.0,0.0
122,1,GT4,0.0,0.0,0.0,0.0
122,1,GT5,0.0,0.0,0.0,0.0
123,1,GT1,200.0,1.0,0.0,0.0
123,1,GT2,200.0,1.0,0.0,0.0
123,1,GT3,0.0,0.0,0.0,0.0
123,1,GT4,0.0,0.0,0.0,0.0
123,1,GT5,0.0,0.0,0.0,0.0
124,1,GT1,200.0,1.0,0.0,0.0
124,1,GT2,200.0,1.0,0.0,0.0
124,1,GT3,0.0,0.0,0.0,0.0
124,1,GT4,0.0,0.0,0.0,0.0
124,1,GT5,0.0,0.0,0.0,0.0
125,1,GT1,200.0,1.0,0.0,0.0
125,1,GT2,200.0,1.0,0.0,0.0
125,1,GT3,0.0,0.0,0.0,0.0
125,1,GT4,0.0,0.0,0.0,0.0
125,1,GT5,0.0,0.0,0.0,0.0
126,1,GT1,200.0,1.0,0.0,0.0
126,1,GT2,200.0,1.0,0.0,0.0
126,1,GT3,0.0,0.0,0.0,0.0
126,1,GT4,0.0,0.0,0.0,0.0
126,1,GT5,0.0,0.0,0.0,0.0
127,1,GT1,200.0,1.0,0.0,0.0
127,1,GT2,200.0,1.0,0.0,0.0
127,1,GT3,0.0,0.0,0.0,0.0
127,1,GT4,0.0,0.0,0.0,0.0
127,1,GT5,0.0,0.0,0.0,0.0
128,1,GT1,200.0,1.0,0.0,0.0
128,1,GT2,200.0,1.0,0.0,0.0
128,1,GT3,0.0,0.0,0.0,0.0
128,1,GT4,0.0,0.0,0.0,0.0
128,1,GT5,0.0,0.0,0.0,0.0
129,1,GT1,200.0,1.0,0.0,0.0
129,1,GT2,200.0,1.0,0.0,0.0
129,1,GT3,0.0,0.0,0.0,0.0
129,1,GT4,0.0,0.0,0.0,0.0
129,1,GT5,0.0,0.0,0.0,0.0
130,1,GT1,200.0,1.0,0.0,0.0
130,1,GT2,200.0,1.0,0.0,0.0
130,1,GT3,0.0,0.0,0.0,0.0
130,1,GT4,0.0,0.0,0.0,0.0
130,1,GT5,0.0,0.0,0.0,0.0
131,1,GT1,200.0,1.0,0.0,0.0
131,1,GT2,200.0,1.0,0.0,0.0
131,1,GT3,0.0,0.0,0.0,0.0
131,1,GT4,0.0,0.0,0.0,0.0
131,1,GT5,0.0,0.0,0.0,0.0
132,1,GT1,200.0,1.0,0.0,0.0
132,1,GT2,200.0,1.0,0.0,0.0
132,1,GT3,0.0,0.0,0.0,0.0
132,1,GT4,0.0,0.0,0.0,0.0
132,1,GT5,0.0,0.0,0.0,0.0
133,1,GT1,200.0,1.0,0.0,0.0
133,1,GT2,200.0,1.0,0.0,0.0
133,1,GT3,0.0,0.0,0.0,0.0
133,1,GT4,0.0,0.0,0.0,0.0
133,1,GT5,0.0,0.0,0.0,0.0
134,1,GT1,200.0,1.0,0.0,0.0
134,1,GT2,200.0,1.0,0.0,0.0
134,1,GT3,0.0,0.0,0.0,0.0
134,1,GT4,0.0,0.0,0.0,0.0
134,1,GT5,0.0,0.0,0.0,0.0
135,1,GT1,200.0,1.0,0.0,0.0
135,1,GT2,200.0,1.0,0.0,0.0
135,1,GT3,0.0,0.0,0.0,0.0
135,1,GT4,0.0,0.0,0.0,0.0
135,1,GT5,0.0,0.0,0.0,0.0
136,1,GT1,200.0,1.0,0.0,0.0
136,1,GT2,200.0,1.0,0.0,0.0
136,1,GT3,0.0,0.0,0.0,0.0
136,1,GT4,0.0,0.0,0.0,0.0
136,1,GT5,0.0,0.0,0.0,0.0
137,1,GT1,200.0,1.0,0.0,0.0
137,1,GT2,200.0,1.0,0.0,0.0
137,1,GT3,0.0,0.0,0.0,0.0
137,1,GT4,0.0,0.0,0.0,0.0
137,1,GT5,0.0,0.0,0.0,0.0
138,1,GT1,200.0,1.0,0.0,0.0
138,1,GT2,200.0,1.0,0.0,0.0
138,1,GT3,0.0,0.0,0.0,0.0
138,1,GT4,0.0,0.0,0.0,0.0
138,1,GT5,0.0,0.0,0.0,0.0
139,1,GT1,200.0,1.0,0.0,0.0
139,1,GT2,200.0,1.0,0.0,0.0
139,1,GT3,0.0,0.0,0.0,0.0
139,1,GT4,0.0,0.0,0.0,0.0
139,1,GT5,0.0,0.0,0.0,0.0
140,1,GT1,200.0,1.0,0.0,0.0
140,1,GT2,200.0,1.0,0.0,0.0
140,1,GT3,0.0,0.0,0.0,0.0
140,1,GT4,0.0,0.0,0.0,0.0
140,1,GT5,0.0,0.0,0.0,0.0
141,1,GT1,200.0,1.0,0.0,0.0
141,1,GT2,200.0,1.0,0.0,0.0
141,1,GT3,0.0,0.0,0.0,0.0
141,1,GT4,0.0,0.0,0.0,0.0
141,1,GT5,0.0,0.0,0.0,0.0
142,1,GT1,200.0,1.0,0.0,0.0
142,1,GT2,200.0,1.0,0.0,0.0
142,1,GT3,0.0,0.0,0.0,0.0
142,1,GT4,0.0,0.0,0.0,0.0
142,1,GT5,0.0,0.0,0.0,0.0
143,1,GT1,200.0,1.0,0.0,0.0
143,1,GT2,200.0,1.0,0.0,0.0
143,1,GT3,0.0,0.0,0.0,0.0
143,1,GT4,0.0,0.0,0.0,0.0
143,1,GT5,0.0,0.0,0.0,0.0
144,1,GT1,200.0,1.0,0.0,0.0
144,1,GT2,200.0,1.0,0.0,0.0
144,1,GT3,0.0,0.0,0.0,0.0
144,1,GT4,0.0,0.0,0.0,0.0
144,1,GT5,0.0,0.0,0.0,0.0
145,1,GT1,200.0,1.0,0.0,0.0
145,1,GT2,200.0,1.0,0.0,0.0
145,1,GT3,0.0,0.0,0.0,0.0
145,1,GT4,0.0,0.0,0.0,0.0
145,1,GT5,0.0,0.0,0.0,0.0
146,1,GT1,200.0,1.0,0.0,0.0
146,1,GT2,200.0,1.0,0.0,0.0
146,1,GT3,0.0,0.0,0.0,0.0
146,1,GT4,0.0,0.0,0.0,0.0
146,1,GT5,0.0,0.0,0.0,0.0
147,1,GT1,200.0,1.0,0.0,0.0
147,1,GT2,200.0,1.0,0.0,0.0
147,1,GT3,0.0,0.0,0.0,0.0
147,1,GT4,0.0,0.0,0.0,0.0
147,1,GT5,0.0,0.0,0.0,0.0
148,1,GT1,200.0,1.0,0.0,0.0
148,1,GT2,200.0,1.0,0.0,0.0
148,1,GT3,0.0,0.0,0.0,0.0
148,1,GT4,0.0,0.0,0.0,0.0
148,1,GT5,0.0,0.0,0.0,0.0
149,1,GT1,200.0,1.0,0.0,0.0
149,1,GT2,200.0,1.0,0.0,0.0
149,1,GT3,0.0,0.0,0.0,0.0
149,1,GT4,0.0,0.0,0.0,0.0
149,1,GT5,0.0,0.0,0.0,0.0
150,1,GT1,200.0,1.0,0.0,0.0
150,1,GT2,200.0,1.0,0.0,0.0
150,1,GT3,0.0,0.0,0.0,0.0
150,1,GT4,0.0,0.0,0.0,0.0
150,1,GT5,0.0,0.0,0.0,0.0
151,1,GT1,200.0,1.0,0.0,0.0
151,1,GT2,200.0,1.0,0.0,0.0
151,1,GT3,0.0,0.0,0.0,0.0
151,1,GT4,0.0,0.0,0.0,0.0
151,1,GT5,0.0,0.0,0.0,0.0
152,1,GT1,200.0,1.0,0.0,0.0
152,1,GT2,200.0,1.0,0.0,0.0
152,1,GT3,0.0,0.0,0.0,0.0
152,1,GT4,0.0,0.0,0.0,0.0
152,1,GT5,0.0,0.0,0.0,0.0
153,1,GT1,200.0,1.0,0.0,0.0
153,1,GT2,200.0,1.0,0.0,0.0
153,1,GT3,0.0,0.0,0.0,0.0
153,1,GT4,0.0,0.0,0.0,0.0
153,1,GT5,0.0,0.0,0.0,0.0
154,1,GT1,200.0,1.0,0.0,0.0
154,1,GT2,200.0,1.0,0.0,0.0
154,1,GT3,0.0,0.0,0.0,0.0
154,1,GT4,0.0,0.0,0.0,0.0
154,1,GT5,0.0,0.0,0.0,0.0
155,1,GT1,200.0,1.0,0.0,0.0
155,1,GT2,200.0,1.0,0.0,0.0
155,1,GT3,0.0,0.0,0.0,0.0
155,1,GT4,0.0,0.0,0.0,0.0
155,1,GT5,0.0,0.0,0.0,0.0
156,1,GT1,200.0,1.0,0.0,0.0
156,1,GT2,200.0,1.0,0.0,0.0
156,1,GT3,0.0,0.0,0.0,0.0
156,1,GT4,0.0,0.0,0.0,0.0
156,1,GT5,0.0,0.0,0.0,0.0
157,1,GT1,200.0,1.0,0.0,0.0
157,1,GT2,200.0,1.0,0.0,0.0
157,1,GT3,0.0,0.0,0.0,0.0
157,1,GT4,0.0,0.0,0.0,0.0
157,1,GT5,0.0,0.0,0.0,0.0
158,1,GT1,200.0,1.0,0.0,0.0
158,1,GT2,200.0,1.0,0.0,0.0
158,1,GT3,0.0,0.0,0.0,0.0
158,1,GT4,0.0,0.0,0.0,0.0
158,1,GT5,0.0,0.0,0.0,0.0
159,1,GT1,200.0,1.0,0.0,0.0
159,1,GT2,200.0,1.0,0.0,0.0
159,1,GT3,0.0,0.0,0.0,0.0
159,1,GT4,0.0,0.0,0.0,0.0
159,1,GT5,0.0,0.0,0.0,0.0
160,1,GT1,200.0,1.0,0.0,0.0
160,1,GT2,200.0,1.0,0.0,0.0
160,1,GT3,0.0,0.0,0.0,0.0
160,1,GT4,0.0,0.0,0.0,0.0
160,1,GT5,0.0,0.0,0.0,0.0
161,1,GT1,200.0,1.0,0.0,0.0
161,1,GT2,200.0,1.0,0.0,0.0
161,1,GT3,0.0,0.0,0.0,0.0
161,1,GT4,0.0,0.0,0.0,0.0
161,1,GT5,0.0,0.0,0.0,0.0
162,1,GT1,200.0,1.0,0.0,0.0
162,1,GT2,200.0,1.0,0.0,0.0
162,1,GT3,0.0,0.0,0.0,0.0
162,1,GT4,0.0,0.0,0.0,0.0
162,1,GT5,0.0,0.0,0.0,0.0
163,1,GT1,200.0,1.0,0.0,0.0
163,1,GT2,200.0,1.0,0.0,0.0
163,1,GT3,0.0,0.0,0.0,0.0
163,1,GT4,0.0,0.0,0.0,0.0
163,1,GT5,0.0,0.0,0.0,0.0
164,1,GT1,200.0,1.0,0.0,0.0
164,1,GT2,200.0,1.0,0.0,0.0
164,1,GT3,0.0,0.0,0.0,0.0
164,1,GT4,0.0,0.0,0.0,0.0
164,1,GT5,0.0,0.0,0.0,0.0
165,1,GT1,200.0,1.0,0.0,0.0
165,1,GT2,200.0,1.0,0.0,0.0
165,1,GT3,0.0,0.0,0.0,0.0
165,1,GT4,0.0,0.0,0.0,0.0
165,1,GT5,0.0,0.0,0.0,0.0
166,1,GT1,200.0,1.0,0.0,0.0
166,1,GT2,200.0,1.0,0.0,0.0
166,1,GT3,0.0,0.0,0.0,0.0
166,1,GT4,0.0,0.0,0.0,0.0
166,1,GT5,0.0,0.0,0.0,0.0
167,1,GT1,200.0,1.0,0.0,0.0
167,1,GT2,200.0,1.0,0.0,-0.0
167,1,GT3,0.0,0.0,0.0,0.0
167,1,GT4,0.0,0.0,0.0,0.0
167,1,GT5,0.0,0.0,0.0,0.0
168,1,GT1,200.0,1.0,0.0,0.0
168,1,GT2,200.0,1.0,0.0,-0.0
168,1,GT3,0.0,0.0,-0.0,0.0
168,1,GT4,0.0,0.0,-0.0,0.0
168,1,GT5,0.0,0.0,0.0,0.0
